max_vibration,mean_vibration,std_vibration,rms_vibration,peak_to_peak,kurtosis,crest_factor,hours_operation,RUL_hours
-0.029,-0.05425,0.018391574157749516,0.056539808984466866,0.044,1.9586246981195945,-0.5129129452254756,7.5,3405.6666666666665
0.002,-0.025750000000000002,0.03879325542754393,0.04232906802659374,0.085,3.3852200391539533,0.04724885494806053,7.666666666666667,3405.5
-0.034,-0.05450000000000001,0.026388128644019706,0.059097377268369534,0.059,2.9920784542158216,-0.575321638861722,7.833333333333333,3405.333333333333
-0.012,-0.055499999999999994,0.03733184520843655,0.06423005527009922,0.078,-3.741235636137354,-0.18682842371620184,8.0,3405.1666666666665
0.002,-0.03375,0.038612390066747576,0.04751052514969709,0.08,-4.024388277293138,0.04209593536355928,8.166666666666666,3405.0
0.042,-0.025500000000000002,0.06325345840347389,0.060423505360083174,0.14,-2.9133828764753336,0.6950937334767169,8.333333333333334,3404.833333333333
-0.002,-0.034,0.029017236257093813,0.04227883631321941,0.059,-4.577149192342629,-0.0473049915672385,8.5,3404.6666666666665
0.015,-0.042499999999999996,0.0525452186216786,0.06226556030423238,0.12,-1.7858507034061208,0.2409036376227717,8.666666666666666,3404.5
0.051,-0.005000000000000003,0.049240904405450016,0.042935998882057,0.119,1.0199190430374152,1.1878144496256615,8.833333333333334,3404.333333333333
0.391,0.07325000000000001,0.21987022687637056,0.20401654344684894,0.503,2.8114290612428086,1.9165112456197135,9.0,3404.1666666666665
0.134,0.016,0.08442748367682174,0.07484650960465693,0.18,1.0392256522073193,1.7903306450596264,9.166666666666666,3404.0
0.056,0.030500000000000003,0.019017535767461215,0.03466266002487403,0.041,-0.40368663594470355,1.6155713323287104,9.333333333333334,3403.833333333333
0.054,0.02,0.03025447625283461,0.03296209944769902,0.069,-1.9466606794548262,1.6382451585602826,9.5,3403.6666666666665
0.056,-0.01425,0.07054254035686552,0.06273157099897946,0.156,-2.3928163170942387,0.892692451646744,9.666666666666666,3403.5
0.12,-0.002750000000000006,0.10893231843672474,0.09437822842160155,0.237,-3.4174034349482554,1.2714796821232353,9.833333333333334,3403.333333333333
0.166,0.014000000000000002,0.10668333203145342,0.09344517108978934,0.232,1.8404512472232906,1.776442783360631,10.0,3403.1666666666665
0.129,0.019500000000000003,0.07334166619323562,0.0664417037710503,0.151,3.8029888460978576,1.941551653316455,10.166666666666666,3403.0
0.19,0.025500000000000002,0.11132385189167684,0.09972462083156797,0.246,3.485875475902173,1.9052466504774173,10.333333333333334,3402.833333333333
0.083,0.012250000000000004,0.06105393790193499,0.05427476393315774,0.132,-3.3556031273657396,1.529255842536567,10.5,3402.6666666666665
0.088,-0.0005000000000000004,0.07673982017179867,0.06646051459325304,0.176,-1.7414185987494157,1.32409447032064,10.666666666666666,3402.5
0.002,-0.04525,0.04841745553000488,0.06169076105868689,0.107,-2.1778528234121755,0.03241976533334397,10.833333333333334,3402.333333333333
0.017,-0.04875,0.08015973636017856,0.08482776668049206,0.16299999999999998,-3.150025303156502,0.2004060774579947,11.0,3402.1666666666665
-0.017,-0.03625,0.024784067462787454,0.042127781807258735,0.05399999999999999,1.2118964711557307,-0.40353418172891875,11.166666666666666,3402.0
0.093,-0.00375,0.1010193875781608,0.08756568962784454,0.196,-5.506096947877883,1.062059812342544,11.333333333333334,3401.833333333333
0.056,-0.020750000000000005,0.06909112340477128,0.06333048239197299,0.149,-3.6749913044497564,0.884250329327554,11.5,3401.6666666666665
0.076,-0.015750000000000004,0.06280857160186551,0.05662817320027196,0.137,2.9105853525470486,1.3420881439528087,11.666666666666666,3401.5
0.002,-0.01725,0.025024987512484397,0.02769927796892908,0.056,3.2872825207867677,0.07220404788251308,11.833333333333334,3401.333333333333
0.039,-0.0475,0.07576058781890929,0.081,0.154,-4.1945218439035905,0.48148148088705994,12.0,3401.1666666666665
0.134,-0.019499999999999997,0.13179403122549468,0.11579075956223796,0.31,-0.6474383257855543,1.1572598745433442,12.166666666666666,3401.0
0.134,-0.0059999999999999975,0.1618414862347311,0.1402872054037716,0.373,2.755244859352132,0.955183329219552,12.333333333333334,3400.833333333333
0.049,-0.008,0.06297618597533515,0.055122590650295095,0.14700000000000002,2.6741252995392735,0.8889277396624846,12.5,3400.6666666666665
0.049,-0.00575,0.056929049409476934,0.049636176323322886,0.112,-5.346437162217782,0.9871832105298111,12.666666666666666,3400.5
0.11,0.019,0.08542833253669417,0.07638389882691247,0.181,-4.150594384568432,1.440094071464628,12.833333333333334,3400.333333333333
0.107,0.006000000000000002,0.10355674772799695,0.08988325761786785,0.2,-5.551792275786577,1.1904330430018395,13.0,3400.1666666666665
-0.015,-0.04525,0.05129896035333789,0.06341332667507674,0.107,3.8984383634279602,-0.23654333817249645,13.166666666666666,3400.0
-0.002,-0.05675,0.03899893160929754,0.06603976075062659,0.086,1.320636095213029,-0.030284785623675134,13.333333333333334,3399.833333333333
-0.005,-0.0525,0.033311659620419196,0.05990409001061614,0.073,1.9033040339043303,-0.08346675478698082,13.5,3399.6666666666665
0.085,0.018250000000000002,0.04998249693642766,0.04697605773157216,0.112,-0.20793064101140324,1.8094323773348286,13.666666666666666,3399.5
0.063,0.0335,0.04224136992728021,0.04960342730094363,0.092,3.4785756804428978,1.2700735271934358,13.833333333333334,3399.333333333333
0.081,-0.017499999999999998,0.08048809435769574,0.0718679344353238,0.188,-0.7987000926415639,1.1270673148424448,14.0,3399.1666666666665
-0.007,-0.08424999999999999,0.05296146397775146,0.09592575253809583,0.11499999999999999,2.829742127339479,-0.07297310479709522,14.166666666666666,3399.0
-0.007,-0.053500000000000006,0.035237290853109955,0.06159139550294343,0.08299999999999999,0.542243682716995,-0.11365223878228654,14.333333333333334,3398.833333333333
0.12,-0.020750000000000005,0.09416076677682696,0.08414422142963829,0.198,3.865553139654388,1.426122885428706,14.5,3398.6666666666665
0.139,0.035,0.09072669581403996,0.08601453365565613,0.195,-3.5545550790234888,1.6160059693500306,14.666666666666666,3398.5
0.029,-0.005,0.032197308376115334,0.02832843094843059,0.073,-1.8560943331851423,1.0237065353326942,14.833333333333334,3398.333333333333
0.027,-0.008499999999999999,0.03717077705223105,0.03329414362917298,0.071,-5.649548266183189,0.8109534283154448,15.0,3398.1666666666665
-0.012,-0.04725,0.050341334904827464,0.06429035697521052,0.108,2.4014070857544,-0.18665318635517483,15.166666666666666,3398.0
0.012,-0.022250000000000002,0.034082008939223835,0.03696281915655244,0.066,-5.470723032546864,0.3246505607894816,15.333333333333334,3397.833333333333
0.098,0.025,0.06417164482853778,0.06093849358164345,0.135,-3.9446758931105013,1.608178904322353,15.5,3397.6666666666665
0.171,0.04025,0.10361266010161757,0.09834505579844875,0.252,1.2071253326147335,1.7387757669950878,15.666666666666666,3397.5
0.093,0.013999999999999999,0.06792643079096679,0.06046900032247929,0.159,-0.874935858882214,1.5379781268126824,15.833333333333334,3397.333333333333
0.044,-0.051500000000000004,0.07244538172536144,0.08116957558100203,0.16399999999999998,-0.4054868593325196,0.5420750278764649,16.0,3397.1666666666665
0.2,0.08475,0.10392425126023282,0.12362342011123945,0.249,0.7186632323699289,1.6178164271644755,16.166666666666668,3397.0
0.078,0.0025000000000000022,0.10551619149053224,0.09141389391115554,0.22699999999999998,2.1320824417878086,0.8532619777742037,16.333333333333332,3396.833333333333
0.222,0.07875,0.09601171803483155,0.11452183197975833,0.202,3.7829277547092808,1.9384950098020515,16.5,3396.6666666666665
0.083,0.026250000000000002,0.04561706552011722,0.04743152959793728,0.11,0.6887231894536079,1.7498908537965523,16.666666666666668,3396.5
-0.002,-0.02325,0.015478479684172257,0.026837473800639285,0.034999999999999996,0.7576559546313799,-0.07452266213297962,16.833333333333332,3396.333333333333
0.044,-0.0085,0.06429359740025958,0.056324950066555766,0.14400000000000002,1.9657411657996082,0.7811813391736653,17.0,3396.1666666666665
0.063,-0.0007499999999999989,0.046140184944001544,0.03996561021678513,0.107,1.3707269750173001,1.5763552589497343,17.166666666666668,3396.0
0.029,-0.07825,0.10374447776468232,0.11914382065386354,0.249,1.934945415885771,0.2434033071669779,17.333333333333332,3395.833333333333
0.022,-0.07375000000000001,0.09239904400659854,0.10882210253436571,0.222,1.9694772572834758,0.20216481273035486,17.5,3395.6666666666665
0.132,-0.004750000000000001,0.10112492274409905,0.087705473033329,0.244,1.868964990999908,1.5050372033149506,17.666666666666668,3395.5
0.063,-0.021,0.07430118886442307,0.06768677862034801,0.175,-0.46631770596267685,0.930757840615939,17.833333333333332,3395.333333333333
0.012,-0.036,0.06353476738500477,0.0657533269120278,0.14100000000000001,3.0852832656334286,0.1825002710175399,18.0,3395.1666666666665
0.095,-0.0017500000000000016,0.07022048608964956,0.06083789937201974,0.163,1.3016244998677582,1.5615266277181696,18.166666666666668,3395.0
0.229,0.06825,0.11263029491807847,0.11904725952326664,0.263,2.631109027260635,1.9236058076824825,18.333333333333332,3394.833333333333
0.059,-0.043250000000000004,0.0792774663234558,0.08114339159783747,0.193,1.4500805447417715,0.7271078859964932,18.5,3394.6666666666665
0.012,-0.0605,0.08753856293085922,0.09699226773305179,0.198,2.3537597573389135,0.12372120240197944,18.666666666666668,3394.5
0.039,-0.014000000000000002,0.045482597404575165,0.04180310993215696,0.10700000000000001,-0.6401222128762374,0.9329449404601553,18.833333333333332,3394.333333333333
0.034,-0.02075,0.04231134599608006,0.042109975065297775,0.10200000000000001,1.0459736082666744,0.8074096426449311,19.0,3394.1666666666665
0.029,-0.029249999999999995,0.09615395641019318,0.08825956038866271,0.20199999999999999,3.870965764600559,0.3285763019828902,19.166666666666668,3394.0
0.117,0.005500000000000002,0.07630858405186143,0.06631364867054143,0.171,3.075049231981673,1.7643426680507894,19.333333333333332,3393.833333333333
0.149,0.0495,0.07910541490104622,0.08451922858142992,0.193,1.3503246128347293,1.7629124440026678,19.5,3393.6666666666665
0.039,0.0007499999999999972,0.05476236542249309,0.047431529597937276,0.11699999999999999,2.188000705932586,0.8222378710610307,19.666666666666668,3393.5
0.088,-0.03949999999999999,0.12789709405090746,0.11759464273511783,0.3,0.9325659141218683,0.7483334094001786,19.833333333333332,3393.333333333333
0.063,0.0165,0.05088876758840469,0.047058474263409776,0.119,2.59084478527814,1.3387599333008875,20.0,3393.1666666666665
0.134,0.015750000000000004,0.0936780835272228,0.08264230151683823,0.229,1.4752001132483876,1.6214456444022578,20.166666666666668,3393.0
-0.022,-0.053000000000000005,0.03209361307176242,0.059845634761442716,0.063,-5.382005844094634,-0.3676124424268433,20.333333333333332,3392.833333333333
-0.015,-0.042249999999999996,0.024157469514279287,0.04714604967545001,0.055999999999999994,-1.2508648248892094,-0.3181602715697897,20.5,3392.6666666666665
0.046,-0.0032499999999999994,0.04306100323959022,0.03743327396848958,0.105,1.569875122812089,1.2288532367175886,20.666666666666668,3392.5
0.029,-0.029999999999999992,0.0770151500247408,0.0731334396839093,0.17099999999999999,2.802289237781771,0.3965354301081369,20.833333333333332,3392.333333333333
0.051,-0.06475000000000002,0.10136855199386707,0.10908368347282742,0.215,-3.7993123968386424,0.4675309664066389,21.0,3392.1666666666665
0.027,-0.056749999999999995,0.07904587275753237,0.08891990778222839,0.186,0.13511443108844468,0.3036440392601469,21.166666666666668,3392.0
0.012,-0.03625,0.052015222130962144,0.05782084399245656,0.122,2.474252092096581,0.2075376136123469,21.333333333333332,3391.833333333333
0.032,-0.014749999999999997,0.03705289012569285,0.035316426772820604,0.086,-0.6830584989902846,0.9060939294690393,21.5,3391.6666666666665
0.046,-0.009999999999999998,0.059217114643206545,0.05224940191045252,0.134,-0.4323801124781319,0.8803928510186141,21.666666666666668,3391.5
0.024,-0.0275,0.06925556536000074,0.06598105788785141,0.151,2.1942277191351653,0.3637407573006625,21.833333333333332,3391.333333333333
0.032,0.00925,0.025785978101803053,0.024171263930543637,0.059,1.737829191023602,1.3238860805774866,22.0,3391.1666666666665
0.103,-0.001749999999999998,0.08505439436031509,0.07368005157435763,0.174,-2.8193567461635602,1.397936044551478,22.166666666666668,3391.0
0.09,0.0005000000000000009,0.07483537487935324,0.06481126445302544,0.183,1.442190529180941,1.3886474923871661,22.333333333333332,3390.833333333333
0.022,-0.025,0.03642343567906063,0.04024922359499622,0.088,1.1058508623519518,0.5465943931419238,22.5,3390.6666666666665
0.068,-0.01675,0.06316842565712716,0.05721232384722718,0.14900000000000002,0.9531019749870318,1.1885551103067131,22.666666666666668,3390.5
0.256,0.047500000000000014,0.1427573699206688,0.13244244032786467,0.302,2.8457091658208036,1.9329151529749367,22.833333333333332,3390.333333333333
0.188,0.05500000000000001,0.09220990546935111,0.09696391081221921,0.208,2.5762104379298094,1.9388656896295693,23.0,3390.1666666666665
0.017,-0.0165,0.024076267706325802,0.02658947160061666,0.056,1.6570249669242738,0.6393507998733852,23.166666666666668,3390.0
0.078,-0.02875,0.07514153312250156,0.07114246270688132,0.17099999999999999,2.0609770905073166,1.0963916193305496,23.333333333333332,3389.833333333333
0.149,0.041749999999999995,0.09525185912446364,0.09245404263740986,0.22199999999999998,-0.9841526438987636,1.6116115162556308,23.5,3389.6666666666665
0.12,0.02425,0.07259189578274791,0.06738137724920737,0.174,1.1197817691777363,1.7809074958217903,23.666666666666668,3389.5
0.127,0.031,0.08347854015653763,0.07866066361276136,0.203,1.330782367331583,1.6145299824033446,23.833333333333332,3389.333333333333
0.171,0.014000000000000002,0.10836666154003885,0.09488677463166298,0.249,2.971919471001513,1.8021478808146132,24.0,3389.1666666666665
-0.015,-0.0455,0.02046948949045872,0.04883134239399937,0.044,3.759342906454169,-0.3071797586118643,24.166666666666668,3389.0
0.042,-0.006499999999999999,0.06278269400612455,0.05475856097451795,0.137,1.4254085612504426,0.7670033539202114,24.333333333333332,3388.833333333333
0.193,0.018,0.12312053714416075,0.10813417591122615,0.266,1.7245445119557896,1.7848196298269603,24.5,3388.6666666666665
0.044,-0.011000000000000003,0.05870264048575669,0.05201442107723588,0.127,-2.590639462207564,0.8459192470886632,24.666666666666668,3388.5
0.029,-0.019750000000000004,0.060835159789932876,0.056264998000533153,0.132,0.30415890794958145,0.5154181281261823,24.833333333333332,3388.333333333333
0.078,0.0255,0.07234408522240549,0.0676424422977172,0.159,3.2874570350182246,1.1531221705653898,25.0,3388.1666666666665
0.01,-0.03175,0.04160428663811779,0.04802343178074636,0.09799999999999999,1.1061210664913013,0.2082316820845371,25.166666666666668,3388.0
0.034,-0.0365,0.059724366886556454,0.06330481814206561,0.14100000000000001,-0.480523384741403,0.5370839210056723,25.333333333333332,3387.833333333333
0.049,-0.03175,0.06191055375835906,0.062311716394270515,0.14900000000000002,1.0901661007335441,0.7863689648880959,25.5,3387.6666666666665
0.012,-0.029249999999999998,0.028651643350193136,0.03835687682802133,0.063,2.3176572839686465,0.31285133100170337,25.666666666666668,3387.5
0.029,-0.027,0.056715665090578515,0.0560490856303651,0.119,-4.173744583747215,0.5174036225944894,25.833333333333332,3387.333333333333
0.117,-0.004749999999999997,0.10778489380860999,0.09346523417827615,0.239,-2.915331985570022,1.2518023509324683,26.0,3387.1666666666665
0.176,0.06775,0.10499642851068793,0.11339422383878289,0.22499999999999998,-3.8047301388578667,1.5521072757199301,26.166666666666668,3387.0
0.068,0.04625,0.02414366721661535,0.05075677294706589,0.046000000000000006,-5.551037016637534,1.3397226797090658,26.333333333333332,3386.833333333333
0.122,0.020249999999999994,0.09352138792810978,0.08348502859794683,0.20700000000000002,-2.9759924428299342,1.4613398582086177,26.5,3386.6666666666665
0.107,-0.013750000000000002,0.09808627155044006,0.0860508570555808,0.23199999999999998,-0.2564239262943264,1.2434507166679694,26.666666666666668,3386.5
0.024,-0.011750000000000002,0.04965464060219683,0.044578582301369796,0.10900000000000001,3.3756394238695506,0.5383751278565228,26.833333333333332,3386.333333333333
0.071,0.044,0.041745259211875385,0.05694734409961539,0.088,2.8666757597984898,1.246765779825067,27.0,3386.1666666666665
0.078,0.005500000000000001,0.08562125904236635,0.07435388355694678,0.185,-1.0096436668943483,1.0490373355597085,27.166666666666668,3386.0
-0.044,-0.07675,0.02702313823374332,0.08023870637042947,0.063,-0.9383321450952895,-0.5483637752337821,27.333333333333332,3385.833333333333
0.034,-0.047,0.06585337247754793,0.07390196208491356,0.14900000000000002,-1.733336622157255,0.460068975096047,27.5,3385.6666666666665
0.063,-0.0017500000000000016,0.0700922011829181,0.06072684743999149,0.14800000000000002,-3.373598205957272,1.0374324133738628,27.666666666666668,3385.5
0.081,0.033,0.05579127769344117,0.058510682785282896,0.125,0.8286029934272552,1.3843625814248326,27.833333333333332,3385.333333333333
0.063,-0.040499999999999994,0.07219187396561103,0.07449161026585477,0.16799999999999998,2.742828285452159,0.8457328240131287,28.0,3385.1666666666665
0.007,-0.08975,0.06475273481998013,0.10582887129701422,0.136,3.8452438774150757,0.06614452093833341,28.166666666666668,3385.0
-0.029,-0.0775,0.04899319680663157,0.08835440000362178,0.10300000000000001,-4.135226361982271,-0.3282236081733212,28.333333333333332,3384.833333333333
0.137,-0.016499999999999997,0.13543633190543813,0.11844619031442086,0.33,1.6151458777891445,1.1566433628693578,28.5,3384.6666666666665
0.037,0.007499999999999999,0.030215889859476253,0.027221315177632398,0.066,-2.698137766639592,1.3592289579924408,28.666666666666668,3384.5
0.078,-0.010750000000000003,0.08106530289423047,0.07102288363619151,0.16799999999999998,-4.436291205507263,1.0982375805764857,28.833333333333332,3384.333333333333
0.146,0.009749999999999998,0.128627044849311,0.11182016812722112,0.251,-5.141054548633127,1.305667862199283,29.0,3384.1666666666665
0.1,0.025500000000000002,0.10255567593588698,0.0924040042422405,0.22,1.636205693210961,1.0822041827281197,29.166666666666668,3384.0
0.049,-0.0305,0.07024955515873392,0.06805512471518953,0.17099999999999999,1.5627239216193463,0.7200045570861032,29.333333333333332,3383.833333333333
0.046,-0.0155,0.04110555518012945,0.03882653731663435,0.08499999999999999,3.8944294519804963,1.184756691187516,29.5,3383.6666666666665
0.232,0.08425,0.10120729552095871,0.12157405150771279,0.222,2.905757976415188,1.9083019520366276,29.666666666666668,3383.5
0.188,0.05775,0.1420806695742481,0.13592369182743677,0.28600000000000003,-4.70187271207066,1.383128999323858,29.833333333333332,3383.333333333333
0.002,-0.10074999999999999,0.07171413156879658,0.11835434085828876,0.153,2.0337328168048447,0.016898408489341796,30.0,3383.1666666666665
0.081,-0.035250000000000004,0.08518753821226828,0.08176337811025179,0.181,0.15465567358161003,0.9906635681284012,30.166666666666668,3383.0
0.071,-0.048,0.09944177525902616,0.09859259607090179,0.239,0.42519285102312665,0.7201352105276506,30.333333333333332,3382.833333333333
0.242,0.049499999999999995,0.14125272858721466,0.131964010245218,0.325,0.7975719475196339,1.8338333259721926,30.5,3382.6666666666665
0.103,-0.02975,0.09611581555602594,0.08839541843331021,0.22999999999999998,2.1309102078321303,1.1652187603047133,30.666666666666668,3382.5
0.127,-0.004750000000000002,0.10018108603923198,0.08688929738466068,0.242,1.3717759607907816,1.4616299553166536,30.833333333333332,3382.333333333333
0.122,0.002999999999999999,0.08339864107605911,0.07228761996358712,0.19,2.2451747462911165,1.6877025401124544,31.0,3382.1666666666665
0.134,-0.0355,0.12190843558452659,0.11138446929442183,0.28300000000000003,1.5949417056145396,1.203040250840489,31.166666666666668,3382.0
-0.015,-0.06775,0.06239858438565199,0.08666169857555298,0.131,-2.3570031148082293,-0.17308684492970203,31.333333333333332,3381.833333333333
0.051,0.004249999999999999,0.06405401366555157,0.055634971016438925,0.13899999999999998,2.2807397871087645,0.916689610447746,31.5,3381.6666666666665
0.164,0.022000000000000002,0.09696391081221921,0.08680725776108816,0.21300000000000002,3.0511189647176415,1.8892429508882567,31.666666666666668,3381.5
-0.005,-0.05875,0.04374452346675334,0.06990529307570349,0.09999999999999999,-1.4706823667752218,-0.0715253419713547,31.833333333333332,3381.333333333333
0.076,-0.0485,0.10167431665207623,0.10052611600972157,0.249,1.4879131701639157,0.7560224441283301,32.0,3381.1666666666665
0.078,-0.006,0.06554896388705672,0.05708327250605032,0.151,-0.6461665546207307,1.3664248113156128,32.166666666666664,3381.0
0.071,-0.03,0.0954044024141444,0.08790051194390167,0.22999999999999998,1.8355027938207176,0.8077313584309866,32.333333333333336,3380.833333333333
0.078,-0.01525,0.07282570516880241,0.06488643926122006,0.156,-1.755479704700468,1.2021001732854735,32.5,3380.6666666666665
0.212,-0.034249999999999996,0.17785082700585528,0.15778545560348708,0.424,2.0931190945558065,1.343596588511895,32.666666666666664,3380.5
0.054,-0.06325,0.09404741711852944,0.10312249996969623,0.215,-1.2853601218837163,0.523649057805073,32.833333333333336,3380.333333333333
0.164,0.0385,0.0856056851694637,0.08353741676638081,0.191,3.1893223246627116,1.9631921377497243,33.0,3380.1666666666665
0.129,0.022000000000000002,0.08155570693295064,0.07397634757136905,0.175,-1.0875932405382365,1.743800607365301,33.166666666666664,3380.0
0.073,0.019000000000000003,0.05579127769344117,0.05191820489963034,0.107,-5.613132232341744,1.406057855823786,33.333333333333336,3379.833333333333
0.034,-0.058249999999999996,0.08368343125533673,0.09297983652383994,0.193,-1.3754820380740629,0.36567067909089485,33.5,3379.6666666666665
-0.027,-0.05625,0.03246921619010844,0.06288680306709826,0.068,-3.363544095179412,-0.4293428611446118,33.666666666666664,3379.5
0.154,0.06425,0.06840748009781776,0.08739422177695731,0.147,-1.0808060017364962,1.7621302266048806,33.833333333333336,3379.333333333333
0.054,0.00425,0.044679413604030216,0.03892621224830384,0.108,1.2654751453590336,1.3872400303635755,34.0,3379.1666666666665
0.012,-0.06725,0.06035105632878351,0.08517188503256225,0.14600000000000002,1.408617615801722,0.14089156276537848,34.166666666666664,3379.0
0.042,-0.05225,0.14571290265450074,0.13658056230664742,0.308,3.0359798056581475,0.30751081456929075,34.333333333333336,3378.833333333333
